Invoice,customer_id,order_date,split,returned,order_value,log_order_value,n_lines,total_quantity,mean_unit_price,max_unit_price,price_vs_sku_mean,hour_of_day,day_of_week,is_uk,customer_prior_orders,customer_prior_returns,customer_prior_return_rate,customer_tenure_days,is_new_customer,basket_sku_return_rate,basket_max_sku_return_rate
SYN020409,1639.0,2011-05-09 03:40:00,train,0,1082.74,6.988173,22,135.0,8.02,37.81,2.21,11,0,1,9,1,0.111111,441.8215,0,0.199549,0.262645
SYN020410,4611.0,2011-05-09 04:01:00,train,0,181.09,5.204501,18,280.0,0.65,2.96,0.1688,12,0,1,4,1,0.25,107.0215,0,0.196398,0.240712
SYN020411,2655.0,2011-05-09 04:21:00,train,0,758.05,6.632068,17,182.0,4.17,18.79,1.1349,14,0,1,0,0,-1.0,0.0,1,0.194764,0.245844
SYN020412,3823.0,2011-05-09 04:24:00,train,0,171.54,5.150629,21,48.0,3.57,15.69,1.4894,18,0,1,7,0,0.0,165.7354,0,0.186561,0.276205
SYN020413,4685.0,2011-05-09 04:35:00,train,0,128.25,4.861749,19,77.0,1.67,4.47,0.3102,14,0,1,1,0,0.0,2.4958,0,0.201139,0.243162
SYN020414,5509.0,2011-05-09 05:44:00,train,0,166.28,5.119669,16,70.0,2.38,4.23,0.7267,10,0,1,1,0,0.0,16.8924,0,0.225128,0.532968
SYN020415,1010.0,2011-05-09 06:03:00,train,0,193.52,5.270535,29,142.0,1.36,3.51,0.3846,12,0,1,3,0,0.0,81.9903,0,0.199586,0.314294
SYN020416,2539.0,2011-05-09 06:18:00,train,1,241.07,5.489227,21,263.0,0.92,1.18,0.2365,18,0,1,1,0,0.0,47.4757,0,0.194627,0.241062
SYN020417,5292.0,2011-05-09 06:34:00,train,0,67.02,4.219802,30,472.0,0.14,0.8,0.0306,18,0,1,8,2,0.25,215.4715,0,0.198218,0.311406
SYN020418,1569.0,2011-05-09 07:31:00,train,0,143.12,4.970646,15,139.0,1.03,1.16,0.2559,10,0,1,8,2,0.25,515.3896,0,0.230715,0.531112
SYN020419,1557.0,2011-05-09 07:57:00,train,0,176.6,5.179534,20,323.0,0.55,2.67,0.1792,6,0,1,4,0,0.0,72.5153,0,0.190892,0.233855
SYN020420,3662.0,2011-05-09 08:09:00,train,0,789.71,6.672931,16,44.0,17.95,88.15,3.8739,16,0,0,2,2,1.0,68.8875,0,0.189096,0.24431
SYN020421,3259.0,2011-05-09 08:19:00,train,1,223.4,5.41343,37,190.0,1.18,1.93,0.3089,13,0,1,2,1,0.5,164.5743,0,0.226041,0.557141
SYN020422,2936.0,2011-05-09 09:06:00,train,0,385.07,5.956019,20,41.0,9.39,45.29,2.4558,13,0,1,2,1,0.5,57.2236,0,0.204746,0.429771
SYN020423,2339.0,2011-05-09 09:41:00,train,0,173.36,5.161122,23,272.0,0.64,3.39,0.1385,13,0,1,9,1,0.111111,485.0896,0,0.195097,0.355616
SYN020424,5086.0,2011-05-09 09:57:00,train,0,396.41,5.984968,16,117.0,3.39,8.16,0.5241,11,0,1,8,0,0.0,218.6035,0,0.21436,0.278288
SYN020425,4151.0,2011-05-09 10:14:00,train,0,1195.02,7.086755,19,142.0,8.42,12.05,1.341,12,0,1,4,1,0.25,280.3111,0,0.192198,0.24847
SYN020426,1429.0,2011-05-09 10:39:00,train,0,189.96,5.252064,16,84.0,2.26,13.16,0.5356,9,0,1,3,1,0.333333,18.2194,0,0.200991,0.268074
SYN020427,5292.0,2011-05-09 11:01:00,train,1,139.94,4.948334,22,191.0,0.73,1.44,0.3226,11,0,1,9,2,0.222222,215.6569,0,0.197273,0.31155
SYN020428,4328.0,2011-05-09 11:14:00,train,1,663.47,6.49899,22,198.0,3.35,13.82,0.9401,12,0,1,7,2,0.285714,302.9674,0,0.209721,0.390471
SYN020429,2319.0,2011-05-09 11:29:00,train,0,169.7,5.139908,18,155.0,1.09,5.71,0.3564,14,0,1,3,0,0.0,57.1312,0,0.193168,0.316617
SYN020430,1343.0,2011-05-09 11:30:00,train,0,226.45,5.42693,18,153.0,1.48,6.61,0.2723,9,0,0,0,0,-1.0,0.0,1,0.204663,0.29267
SYN020431,1010.0,2011-05-09 11:31:00,train,0,178.66,5.191066,26,624.0,0.29,1.0,0.0777,14,0,1,4,0,0.0,82.2181,0,0.216135,0.40581
SYN020432,2646.0,2011-05-09 12:09:00,train,1,252.49,5.535324,23,349.0,0.72,2.05,0.205,12,0,1,0,0,-1.0,0.0,1,0.222697,0.502751
SYN020433,2094.0,2011-05-09 12:53:00,train,0,171.79,5.152077,23,200.0,0.86,4.67,0.2242,12,0,1,6,1,0.166667,94.0278,0,0.186351,0.243883
SYN020434,2135.0,2011-05-09 13:00:00,train,0,176.88,5.181109,24,270.0,0.66,2.2,0.2164,11,0,1,0,0,-1.0,0.0,1,0.19802,0.39046
SYN020435,1590.0,2011-05-09 13:02:00,train,1,440.63,6.090472,27,267.0,1.65,3.8,0.3404,11,0,1,5,1,0.2,75.7785,0,0.209725,0.300279
SYN020436,1958.0,2011-05-09 13:37:00,train,0,230.67,5.445314,23,339.0,0.68,1.76,0.1765,18,0,1,9,0,0.0,341.5319,0,0.188303,0.241979
SYN020437,4672.0,2011-05-09 13:43:00,train,0,510.27,6.236898,17,195.0,2.62,5.51,0.8785,9,0,1,1,0,0.0,126.6076,0,0.192405,0.250673
SYN020438,1369.0,2011-05-09 15:07:00,train,0,377.24,5.935529,22,169.0,2.23,5.21,0.9026,17,0,1,0,0,-1.0,0.0,1,0.199607,0.259713
SYN020439,3227.0,2011-05-09 15:38:00,train,0,383.15,5.951033,19,135.0,2.84,13.45,0.8177,18,0,1,4,1,0.25,99.2431,0,0.198725,0.271962
SYN020440,3422.0,2011-05-09 15:50:00,train,0,151.04,5.024144,16,130.0,1.16,3.32,0.3777,11,0,1,4,2,0.5,188.7028,0,0.189277,0.241981
SYN020441,1243.0,2011-05-09 16:57:00,train,0,611.03,6.416781,29,107.0,5.71,10.05,1.0448,12,0,1,0,0,-1.0,0.0,1,0.204496,0.398433
SYN020442,375.0,2011-05-09 17:17:00,train,0,78.22,4.372229,14,108.0,0.72,2.03,0.1086,12,0,0,10,0,0.0,432.6326,0,0.187327,0.241688
SYN020443,3648.0,2011-05-09 17:27:00,train,0,770.39,6.648194,20,63.0,12.23,33.42,4.0282,15,0,1,1,0,0.0,1.8597,0,0.194131,0.274545
SYN020444,2943.0,2011-05-09 17:44:00,train,0,48.78,3.907613,21,70.0,0.7,3.07,0.1516,12,0,1,15,1,0.066667,448.1576,0,0.197059,0.273755
SYN020445,1397.0,2011-05-09 18:44:00,train,0,195.61,5.281222,16,120.0,1.63,6.77,0.6078,10,0,1,11,4,0.363636,496.7396,0,0.198434,0.276764
SYN020446,3776.0,2011-05-09 19:12:00,train,0,496.39,6.209374,14,52.0,9.55,54.06,2.865,10,0,1,8,1,0.125,217.3535,0,0.208248,0.268066
SYN020447,2659.0,2011-05-09 19:35:00,train,0,186.3,5.232712,17,519.0,0.36,1.53,0.0639,17,0,1,4,0,0.0,70.5368,0,0.189678,0.241689
SYN020448,2246.0,2011-05-09 19:38:00,train,0,945.51,6.852782,18,177.0,5.34,14.91,0.8468,11,0,1,3,1,0.333333,95.9285,0,0.205641,0.279876
SYN020449,4126.0,2011-05-09 19:43:00,train,0,360.89,5.89134,18,396.0,0.91,1.38,0.2192,16,0,1,3,1,0.333333,113.1014,0,0.204142,0.259703
SYN020450,2508.0,2011-05-09 20:14:00,train,0,182.4,5.21167,21,378.0,0.48,2.55,0.0821,15,0,1,0,0,-1.0,0.0,1,0.201359,0.285415
SYN020451,646.0,2011-05-09 20:42:00,train,1,139.03,4.941857,20,16.0,8.69,45.08,2.1643,13,0,1,0,0,-1.0,0.0,1,0.216556,0.437656
SYN020452,3062.0,2011-05-09 21:18:00,train,1,832.9,6.726113,26,190.0,4.38,5.47,0.8193,13,0,1,4,2,0.5,368.8847,0,0.199615,0.284165
SYN020453,3485.0,2011-05-09 21:28:00,train,0,4911.26,8.499489,21,439.0,11.19,65.59,3.6026,18,0,1,6,1,0.166667,180.8118,0,0.202015,0.26045
SYN020454,2578.0,2011-05-09 21:35:00,train,1,828.24,6.72051,24,208.0,3.98,13.39,1.0395,17,0,1,5,1,0.2,63.6111,0,0.201842,0.35148
SYN020455,3152.0,2011-05-09 21:36:00,train,0,348.51,5.856532,29,139.0,2.51,14.74,0.7322,13,0,1,5,1,0.2,236.3382,0,0.193054,0.235813
SYN020456,382.0,2011-05-09 23:10:00,train,0,95.84,4.57306,16,44.0,2.18,5.78,0.5562,14,0,1,1,0,0.0,12.1236,0,0.198733,0.241963
SYN020457,3062.0,2011-05-09 23:29:00,train,0,1248.63,7.130603,25,110.0,11.35,27.94,3.4871,14,0,1,5,2,0.4,368.9757,0,0.205783,0.276552
SYN020458,3315.0,2011-05-09 23:41:00,train,0,337.81,5.825439,19,64.0,5.28,15.84,1.3592,9,0,0,3,1,0.333333,84.125,0,0.210562,0.2854
SYN020459,5459.0,2011-05-09 23:44:00,train,0,173.03,5.159228,13,15.0,11.54,30.84,2.9709,10,0,1,3,2,0.666667,104.1444,0,0.196782,0.250678
SYN020460,3862.0,2011-05-10 00:16:00,train,0,444.24,6.098613,13,76.0,5.85,14.76,2.0673,13,1,1,6,1,0.166667,178.5451,0,0.205392,0.258968
SYN020461,4897.0,2011-05-10 00:33:00,train,0,1034.23,6.942379,19,159.0,6.5,33.39,1.3216,12,1,1,1,0,0.0,28.6833,0,0.203137,0.270599
SYN020462,5647.0,2011-05-10 01:32:00,train,1,446.4,6.103453,22,276.0,1.62,2.44,0.3375,7,1,1,2,1,0.5,181.6535,0,0.206088,0.46361
SYN020463,5475.0,2011-05-10 01:44:00,train,0,467.61,6.149771,19,189.0,2.47,12.38,0.3077,15,1,1,2,0,0.0,43.4208,0,0.217757,0.584851
SYN020464,4988.0,2011-05-10 01:58:00,train,0,78.85,4.38015,25,289.0,0.27,1.15,0.0719,12,1,1,1,0,0.0,10.7021,0,0.201231,0.309663
SYN020465,256.0,2011-05-10 04:07:00,train,0,262.72,5.574888,19,49.0,5.36,21.9,1.3481,15,1,1,1,0,0.0,6.7111,0,0.221393,0.46747
SYN020466,4874.0,2011-05-10 05:05:00,train,0,1570.39,7.359716,8,38.0,41.33,90.6,15.1709,12,1,1,2,0,0.0,101.0938,0,0.193438,0.226211
SYN020467,1009.0,2011-05-10 05:21:00,train,0,180.03,5.198663,16,37.0,4.87,15.37,1.3077,10,1,1,11,3,0.272727,420.5944,0,0.22009,0.526146
SYN020468,620.0,2011-05-10 05:47:00,train,0,415.29,6.031382,22,558.0,0.74,2.24,0.1952,11,1,0,8,3,0.375,275.9833,0,0.204284,0.27361
SYN020469,5400.0,2011-05-10 06:31:00,train,0,101.21,4.62703,24,208.0,0.49,1.2,0.0892,14,1,1,2,0,0.0,55.6382,0,0.201999,0.299322
SYN020470,4779.0,2011-05-10 06:45:00,train,0,115.63,4.759007,24,205.0,0.56,1.08,0.1782,13,1,1,8,2,0.25,229.659,0,0.200107,0.296694
SYN020471,2033.0,2011-05-10 07:26:00,train,1,85.23,4.457018,19,272.0,0.31,1.23,0.0691,15,1,1,7,0,0.0,389.591,0,0.179991,0.226526
SYN020472,5506.0,2011-05-10 07:59:00,train,0,202.41,5.315224,25,179.0,1.13,4.78,0.2441,10,1,1,1,0,0.0,4.5062,0,0.201446,0.49356
SYN020473,695.0,2011-05-10 08:36:00,train,0,140.99,4.955757,17,327.0,0.43,1.91,0.1142,17,1,1,4,1,0.25,178.8569,0,0.200159,0.283914
SYN020474,1822.0,2011-05-10 09:00:00,train,0,489.26,6.194936,23,127.0,3.85,4.42,0.7799,17,1,1,14,1,0.071429,424.7681,0,0.204798,0.248477
SYN020475,964.0,2011-05-10 10:09:00,train,0,65.28,4.193888,28,177.0,0.37,1.0,0.0909,17,1,1,6,0,0.0,225.3333,0,0.21061,0.290794
SYN020476,4089.0,2011-05-10 10:34:00,train,0,611.0,6.416732,21,213.0,2.87,9.16,0.6649,9,1,1,7,0,0.0,279.9826,0,0.201154,0.26444
SYN020477,4927.0,2011-05-10 10:55:00,train,0,287.61,5.665076,24,209.0,1.38,7.07,0.313,15,1,1,14,4,0.285714,400.1569,0,0.179033,0.23325
SYN020478,6.0,2011-05-10 11:00:00,train,0,377.5,5.936216,23,185.0,2.04,4.66,0.4832,13,1,0,2,0,0.0,95.425,0,0.181465,0.260505
SYN020479,5002.0,2011-05-10 11:12:00,train,1,549.74,6.311263,22,92.0,5.98,22.12,1.7603,14,1,1,12,3,0.25,510.466,0,0.211316,0.289548
SYN020480,8.0,2011-05-10 11:23:00,train,0,374.45,5.928125,19,273.0,1.37,8.22,0.4212,16,1,1,11,1,0.090909,458.9062,0,0.202403,0.25591
SYN020481,3391.0,2011-05-10 11:23:00,train,0,137.15,4.92834,13,70.0,1.96,5.89,0.3831,14,1,1,4,0,0.0,282.941,0,0.245053,0.46336
SYN020482,4285.0,2011-05-10 11:48:00,train,1,271.46,5.607492,24,127.0,2.14,9.31,0.7441,14,1,1,3,0,0.0,43.8632,0,0.213838,0.579265
SYN020483,1369.0,2011-05-10 11:57:00,train,1,464.08,6.142209,25,295.0,1.57,3.21,0.4848,16,1,1,1,0,0.0,0.8681,0,0.200722,0.340365
SYN020484,1032.0,2011-05-10 12:19:00,train,0,426.22,6.057299,16,64.0,6.66,37.45,1.1893,10,1,1,6,0,0.0,399.9153,0,0.206437,0.270934
SYN020485,2715.0,2011-05-10 12:33:00,train,0,254.59,5.543575,24,252.0,1.01,1.55,0.3028,17,1,1,8,1,0.125,437.2708,0,0.201167,0.268223
SYN020486,4626.0,2011-05-10 12:36:00,train,0,974.61,6.883063,19,235.0,4.15,22.23,0.8876,16,1,1,5,0,0.0,374.8062,0,0.189558,0.246343
SYN020487,1328.0,2011-05-10 12:45:00,train,0,519.72,6.255212,17,180.0,2.89,14.32,0.5395,10,1,1,0,0,-1.0,0.0,1,0.208475,0.254575
SYN020488,871.0,2011-05-10 12:49:00,train,0,358.77,5.885465,20,137.0,2.62,3.01,0.6388,13,1,0,0,0,-1.0,0.0,1,0.194976,0.250646
SYN020489,2361.0,2011-05-10 13:05:00,train,0,386.62,5.960025,24,153.0,2.53,10.27,0.741,13,1,1,3,2,0.666667,283.5528,0,0.195376,0.286746
SYN020490,915.0,2011-05-10 13:32:00,train,0,984.69,6.893342,24,707.0,1.39,7.78,0.1939,13,1,1,6,2,0.333333,142.9062,0,0.201419,0.276708
SYN020491,2390.0,2011-05-10 13:42:00,train,1,1303.27,7.173399,22,360.0,3.62,12.54,0.6754,11,1,1,12,1,0.083333,345.8007,0,0.21161,0.565167
SYN020492,3855.0,2011-05-10 14:01:00,train,0,375.57,5.931104,23,176.0,2.13,4.87,0.4936,12,1,1,9,1,0.111111,468.3049,0,0.209481,0.367194
SYN020493,5456.0,2011-05-10 14:35:00,train,0,141.42,4.95878,23,87.0,1.63,2.37,0.301,16,1,1,5,2,0.4,269.5132,0,0.204501,0.351904
SYN020494,5827.0,2011-05-10 15:18:00,train,1,154.56,5.047032,21,326.0,0.47,1.08,0.1055,16,1,1,1,1,1.0,14.0535,0,0.189759,0.262459
SYN020495,5154.0,2011-05-10 16:51:00,train,0,716.12,6.575243,19,82.0,8.73,18.06,2.0168,12,1,1,1,0,0.0,148.0646,0,0.194362,0.248243
SYN020496,890.0,2011-05-10 16:53:00,train,0,850.04,6.746459,30,197.0,4.31,8.22,1.3275,13,1,1,13,4,0.307692,315.8549,0,0.198506,0.279846
SYN020497,2212.0,2011-05-10 17:27:00,train,0,379.67,5.941933,21,83.0,4.57,9.49,1.7359,11,1,1,0,0,-1.0,0.0,1,0.210408,0.268684
SYN020498,4126.0,2011-05-10 18:18:00,train,0,579.53,6.363941,14,57.0,10.17,42.14,2.78,15,1,1,4,1,0.25,114.0424,0,0.212049,0.289307
SYN020499,2330.0,2011-05-10 18:18:00,train,0,517.5,6.25094,14,97.0,5.34,24.39,1.1321,13,1,1,0,0,-1.0,0.0,1,0.177076,0.261301
SYN020500,1792.0,2011-05-10 18:49:00,train,1,417.49,6.036653,15,179.0,2.33,11.64,0.8478,18,1,1,5,0,0.0,403.2556,0,0.207652,0.331742
SYN020501,265.0,2011-05-10 18:58:00,train,0,197.87,5.292651,20,144.0,1.37,4.75,0.4203,14,1,1,4,0,0.0,95.2958,0,0.202417,0.272772
SYN020502,4963.0,2011-05-10 19:12:00,train,0,180.08,5.198939,17,596.0,0.3,1.46,0.0815,14,1,1,3,0,0.0,185.4028,0,0.203012,0.24842
SYN020503,4515.0,2011-05-10 19:34:00,train,0,266.04,5.587398,22,140.0,1.9,5.82,0.6461,14,1,1,5,0,0.0,107.5792,0,0.198605,0.348524
SYN020504,980.0,2011-05-10 19:54:00,train,0,218.57,5.391671,15,181.0,1.21,4.46,0.2687,10,1,1,1,0,0.0,170.2986,0,0.198304,0.291951
SYN020505,5555.0,2011-05-10 21:53:00,train,0,465.43,6.145108,19,45.0,10.34,43.93,1.584,14,1,1,0,0,-1.0,0.0,1,0.199266,0.255252
SYN020506,4195.0,2011-05-10 22:31:00,train,0,510.12,6.236604,17,94.0,5.43,22.32,1.3436,11,1,1,3,0,0.0,163.9604,0,0.191296,0.271121
SYN020507,3367.0,2011-05-10 22:45:00,train,0,172.91,5.158538,21,66.0,2.62,10.41,0.6845,11,1,1,10,2,0.2,432.7514,0,0.196464,0.264432
SYN020508,4035.0,2011-05-10 22:50:00,train,0,109.41,4.704201,17,168.0,0.65,2.72,0.1564,13,1,1,20,1,0.05,517.0431,0,0.199606,0.270938
SYN020509,5576.0,2011-05-10 23:09:00,train,1,365.87,5.905008,21,196.0,1.87,10.42,0.4035,11,1,0,4,0,0.0,142.1062,0,0.200032,0.282576
SYN020510,493.0,2011-05-10 23:32:00,train,0,72.09,4.291692,20,335.0,0.22,0.84,0.0479,9,1,1,2,1,0.5,48.0056,0,0.192998,0.259013
SYN020511,2353.0,2011-05-10 23:32:00,train,1,220.24,5.399248,20,334.0,0.66,1.59,0.1779,12,1,1,0,0,-1.0,0.0,1,0.210105,0.289816
SYN020512,1934.0,2011-05-10 23:46:00,train,0,590.08,6.381951,14,166.0,3.55,7.24,0.8062,14,1,1,6,0,0.0,447.2715,0,0.203631,0.261598
SYN020513,2147.0,2011-05-11 00:04:00,train,0,715.64,6.574574,22,137.0,5.22,7.46,1.3143,19,2,1,1,0,0.0,24.8986,0,0.212024,0.298022
SYN020514,3849.0,2011-05-11 00:46:00,train,0,604.0,6.405228,23,319.0,1.89,9.06,0.396,12,2,1,2,1,0.5,84.85,0,0.195062,0.24621
SYN020515,5680.0,2011-05-11 00:58:00,train,0,382.49,5.949314,21,201.0,1.9,10.62,0.3775,14,2,1,0,0,-1.0,0.0,1,0.206969,0.307493
SYN020516,2903.0,2011-05-11 01:16:00,train,1,1124.06,7.025592,32,82.0,13.71,43.69,2.6493,11,2,1,2,0,0.0,111.7569,0,0.205241,0.326047
SYN020517,5888.0,2011-05-11 01:31:00,train,1,701.87,6.555172,18,197.0,3.56,20.33,0.774,13,2,1,4,0,0.0,238.7222,0,0.200441,0.279827
SYN020518,253.0,2011-05-11 01:42:00,train,0,193.61,5.270998,17,155.0,1.25,6.99,0.2978,14,2,1,2,1,0.5,89.8472,0,0.199367,0.264422
SYN020519,5550.0,2011-05-11 01:48:00,train,0,39.61,3.704014,13,98.0,0.4,1.47,0.0764,12,2,1,3,0,0.0,285.2549,0,0.195829,0.258218
SYN020520,4864.0,2011-05-11 02:28:00,train,0,258.54,5.558911,21,257.0,1.01,4.23,0.3754,12,2,1,7,1,0.142857,252.6257,0,0.204324,0.282565
SYN020521,1618.0,2011-05-11 02:36:00,train,0,360.42,5.890041,25,93.0,3.88,16.25,1.3569,13,2,1,8,0,0.0,523.634,0,0.199358,0.272763
SYN020522,5311.0,2011-05-11 02:44:00,train,0,41.57,3.75115,24,222.0,0.19,0.57,0.0396,15,2,1,6,0,0.0,407.3132,0,0.205068,0.286743
SYN020523,2813.0,2011-05-11 03:06:00,train,0,469.22,6.153201,24,233.0,2.01,11.46,0.3736,10,2,1,5,3,0.6,196.5486,0,0.199256,0.250664
SYN020524,1702.0,2011-05-11 03:09:00,train,0,183.84,5.219491,26,628.0,0.29,0.76,0.0627,10,2,0,1,0,0.0,87.8562,0,0.212109,0.293044
SYN020525,3458.0,2011-05-11 03:28:00,train,0,252.84,5.536704,10,48.0,5.27,6.78,1.2842,12,2,1,3,0,0.0,62.6736,0,0.202527,0.279813
SYN020526,2321.0,2011-05-11 04:09:00,train,1,91.63,4.528613,30,46.0,1.99,8.7,0.4409,15,2,1,10,0,0.0,344.3479,0,0.200122,0.348893
SYN020527,1833.0,2011-05-11 05:17:00,train,0,256.21,5.549893,21,144.0,1.78,7.68,0.4154,7,2,1,8,4,0.5,328.5215,0,0.197402,0.25545
SYN020528,1625.0,2011-05-11 05:38:00,train,0,178.12,5.188056,18,35.0,5.09,21.37,1.1684,10,2,1,5,0,0.0,123.8528,0,0.185795,0.262962
SYN020529,91.0,2011-05-11 05:52:00,train,0,437.6,6.083588,15,38.0,11.52,68.33,3.1851,13,2,1,0,0,-1.0,0.0,1,0.209433,0.262471
SYN020530,2212.0,2011-05-11 05:59:00,train,0,177.15,5.182626,25,191.0,0.93,2.98,0.185,12,2,1,1,0,0.0,0.5222,0,0.1959,0.245188
SYN020531,2021.0,2011-05-11 06:59:00,train,1,191.4,5.259577,30,370.0,0.52,1.22,0.1089,13,2,1,0,0,-1.0,0.0,1,0.205454,0.266919
SYN020532,3427.0,2011-05-11 07:15:00,train,0,38.03,3.664331,25,484.0,0.08,0.27,0.0342,11,2,1,0,0,-1.0,0.0,1,0.202868,0.573805
SYN020533,4054.0,2011-05-11 07:27:00,train,1,6230.88,8.737433,18,218.0,28.58,136.08,8.538,14,2,1,4,2,0.5,178.5819,0,0.201193,0.282958
SYN020534,1552.0,2011-05-11 08:54:00,train,0,798.66,6.684187,17,62.0,12.88,59.44,4.2981,11,2,1,8,4,0.5,320.0653,0,0.20277,0.280226
SYN020535,4206.0,2011-05-11 09:57:00,train,0,685.56,6.531694,23,173.0,3.96,15.36,1.5256,12,2,1,5,3,0.6,217.1306,0,0.213779,0.527693
SYN020536,4324.0,2011-05-11 10:04:00,train,0,325.69,5.789012,19,68.0,4.79,23.91,1.6925,15,2,1,5,0,0.0,287.5465,0,0.209252,0.32474
SYN020537,3442.0,2011-05-11 10:09:00,train,1,56.84,4.057681,23,139.0,0.41,1.98,0.1076,11,2,1,3,0,0.0,112.3736,0,0.199186,0.432873
SYN020538,5856.0,2011-05-11 10:11:00,train,0,595.82,6.391616,20,118.0,5.05,28.28,1.0936,19,2,0,4,0,0.0,143.7257,0,0.19824,0.245421
SYN020539,1537.0,2011-05-11 10:18:00,train,0,281.06,5.64212,13,142.0,1.98,8.12,0.6156,12,2,1,3,0,0.0,186.5375,0,0.215326,0.408239
SYN020540,2332.0,2011-05-11 11:11:00,train,0,65.51,4.197352,16,74.0,0.89,3.53,0.2576,13,2,1,1,0,0.0,4.4611,0,0.205677,0.250641
SYN020541,1062.0,2011-05-11 11:44:00,train,1,371.26,5.919593,23,457.0,0.81,2.57,0.2631,13,2,1,0,0,-1.0,0.0,1,0.196538,0.294126
SYN020542,2010.0,2011-05-11 12:42:00,train,0,123.69,4.825831,21,165.0,0.75,4.12,0.2088,9,2,1,4,0,0.0,210.5569,0,0.190202,0.234776
SYN020543,2763.0,2011-05-11 13:21:00,train,1,1437.2,7.271148,15,72.0,19.96,102.09,4.3755,14,2,1,13,1,0.076923,463.8042,0,0.204386,0.498518
SYN020544,4933.0,2011-05-11 13:29:00,train,0,85.65,4.461877,25,114.0,0.75,2.48,0.1942,11,2,1,0,0,-1.0,0.0,1,0.197283,0.27584
SYN020545,2446.0,2011-05-11 13:32:00,train,0,680.85,6.52481,23,71.0,9.59,34.53,3.0551,17,2,1,5,0,0.0,118.8938,0,0.195339,0.237387
SYN020546,923.0,2011-05-11 14:09:00,train,1,243.36,5.498643,26,132.0,1.84,5.08,0.4009,13,2,1,5,2,0.4,199.5389,0,0.204137,0.281872
SYN020547,4933.0,2011-05-11 14:12:00,train,0,312.99,5.749361,17,379.0,0.83,3.92,0.2178,9,2,1,1,0,0.0,0.0299,0,0.199347,0.266289
SYN020548,1426.0,2011-05-11 15:03:00,train,0,482.42,6.180886,11,69.0,6.99,36.87,1.8234,12,2,1,1,1,1.0,21.8507,0,0.185183,0.241357
SYN020549,3109.0,2011-05-11 15:05:00,train,0,330.39,5.803296,23,126.0,2.62,15.35,0.5778,12,2,1,3,0,0.0,118.434,0,0.191505,0.257639
SYN020550,5448.0,2011-05-11 15:24:00,train,0,134.47,4.90875,20,414.0,0.32,1.48,0.0776,13,2,1,14,1,0.071429,453.3938,0,0.187946,0.233259
SYN020551,4594.0,2011-05-11 15:48:00,train,0,25.71,3.285038,17,48.0,0.54,2.36,0.1104,12,2,1,0,0,-1.0,0.0,1,0.21472,0.371133
SYN020552,3518.0,2011-05-11 16:15:00,train,0,130.18,4.87657,25,438.0,0.3,0.97,0.066,18,2,1,17,1,0.058824,504.8708,0,0.201397,0.280711
SYN020553,3504.0,2011-05-11 16:16:00,train,0,266.31,5.588409,17,173.0,1.54,8.17,0.4033,11,2,1,8,2,0.25,391.3764,0,0.208467,0.275225
SYN020554,4662.0,2011-05-11 16:25:00,train,0,61.67,4.137883,17,125.0,0.49,0.68,0.0809,20,2,1,3,0,0.0,224.6271,0,0.19436,0.271137
SYN020555,2502.0,2011-05-11 16:35:00,train,0,240.13,5.485336,23,649.0,0.37,1.97,0.0621,10,2,1,6,1,0.166667,276.8986,0,0.212009,0.510113
SYN020556,2061.0,2011-05-11 17:19:00,train,1,137.87,4.933538,14,182.0,0.76,2.56,0.2272,10,2,1,9,1,0.111111,244.2083,0,0.194101,0.252751
SYN020557,2366.0,2011-05-11 18:09:00,train,0,223.11,5.412137,20,142.0,1.57,8.92,0.4881,11,2,1,4,2,0.5,200.0958,0,0.198637,0.254596
SYN020558,4199.0,2011-05-11 18:14:00,train,0,238.74,5.479555,18,70.0,3.41,14.51,0.7619,11,2,1,0,0,-1.0,0.0,1,0.208898,0.278732
SYN020559,5020.0,2011-05-11 18:33:00,train,0,542.58,6.298177,16,71.0,7.64,35.25,2.3328,13,2,1,2,0,0.0,16.7438,0,0.212969,0.271833
SYN020560,2533.0,2011-05-11 19:22:00,train,0,215.87,5.379298,15,165.0,1.31,3.03,0.3494,12,2,1,5,0,0.0,133.8118,0,0.197102,0.323281
SYN020561,4639.0,2011-05-11 19:25:00,train,0,98.78,4.602968,21,110.0,0.9,3.73,0.2656,16,2,1,1,0,0.0,57.5743,0,0.220117,0.353493
SYN020562,405.0,2011-05-11 20:42:00,train,0,28.83,3.395515,25,123.0,0.23,0.28,0.067,14,2,1,7,0,0.0,91.5986,0,0.205875,0.277683
SYN020563,1522.0,2011-05-11 20:56:00,train,0,716.2,6.575355,13,46.0,15.57,67.02,3.6946,15,2,0,6,4,0.666667,213.5299,0,0.211355,0.250722
SYN020564,4947.0,2011-05-11 21:17:00,train,1,133.89,4.90446,19,235.0,0.57,1.05,0.1885,12,2,0,1,0,0.0,46.9812,0,0.203456,0.268242
SYN020565,2166.0,2011-05-11 21:54:00,train,0,359.78,5.888268,17,211.0,1.71,6.34,0.3947,13,2,1,0,0,-1.0,0.0,1,0.200569,0.295287
SYN020566,1177.0,2011-05-11 22:09:00,train,0,223.83,5.415345,17,127.0,1.76,9.32,0.4497,9,2,1,7,1,0.142857,396.0521,0,0.205223,0.269693
SYN020567,923.0,2011-05-11 22:25:00,train,0,178.05,5.187665,14,72.0,2.47,10.44,0.4935,12,2,1,6,2,0.333333,199.8833,0,0.184972,0.260423
